Date,USD,JPY,CZK,DKK,GBP,HUF,PLN,SEK,CHF,NOK,AUD,CAD,HKD,KRW,NZD,SGD,ZAR
2021-10-19,1.1655,133.12,25.505,7.4406,0.84275,360.64,4.5729,10.03,1.0716,9.734,1.5601,1.4389,9.0635,1372.96,1.6294,1.5666,17.0003
2021-10-18,1.1604,132.46,25.453,7.44,0.84438,361.35,4.5787,10.0375,1.0712,9.7643,1.5707,1.4384,9.0268,1377.9,1.6436,1.5659,17.1217
2021-10-15,1.1602,132.65,25.403,7.4402,0.84368,359.71,4.5644,10.0288,1.0729,9.7625,1.564,1.4342,9.0258,1371.21,1.6445,1.5637,17.0504
2021-10-14,1.1602,131.65,25.387,7.4406,0.84618,359.0,4.5693,10.0138,1.0686,9.7928,1.5644,1.4361,9.0244,1375.51,1.6506,1.5642,17.162
2021-10-13,1.1562,131.3,25.369,7.4407,0.84898,360.2,4.5772,10.1195,1.0722,9.8555,1.5722,1.4386,8.9952,1378.13,1.6647,1.5646,17.194
2021-10-12,1.1555,131.06,25.376,7.4408,0.84755,359.91,4.5805,10.1078,1.0729,9.8608,1.566,1.4395,8.9915,1383.4,1.6591,1.5664,17.265
2021-10-11,1.1574,130.7,25.399,7.4412,0.84878,360.7,4.5913,10.1163,1.0722,9.888,1.5751,1.4431,9.0049,1383.43,1.668,1.5665,17.3108
2021-10-08,1.1569,129.32,25.434,7.4413,0.8489,360.19,4.6182,10.1138,1.0734,9.8855,1.5837,1.4499,9.0066,1381.8,1.6686,1.5681,17.2259
2021-10-07,1.1562,128.78,25.415,7.4399,0.85023,358.16,4.5458,10.1453,1.0712,9.9388,1.5839,1.4545,9.0008,1375.87,1.6676,1.5697,17.2074
2021-10-06,1.1542,128.52,25.415,7.4398,0.8497,359.43,4.5925,10.1628,1.0715,9.923,1.5913,1.4575,8.9876,1379.91,1.6728,1.5712,17.4561
2021-10-05,1.1602,128.99,25.308,7.4379,0.85173,356.9,4.5998,10.131,1.0752,9.9155,1.5937,1.4612,9.0324,1376.12,1.665,1.5743,17.3792
2021-10-04,1.1636,129.21,25.32,7.4374,0.8553,355.9,4.5685,10.1435,1.0768,9.977,1.5957,1.4668,9.0597,1372.5,1.6687,1.5777,17.3166
2021-10-01,1.16,128.97,25.309,7.4372,0.85653,358.16,4.5826,10.1538,1.0791,10.0204,1.5985,1.4698,9.0304,1371.32,1.6751,1.5733,17.3449
2021-09-30,1.1579,129.67,25.495,7.436,0.86053,360.19,4.6197,10.1683,1.083,10.165,1.6095,1.475,9.0184,1371.58,1.6858,1.576,17.5629
2021-09-29,1.1654,129.89,25.457,7.436,0.86443,359.6,4.626,10.183,1.0829,10.143,1.6112,1.4793,9.0714,1381.2,1.6826,1.5822,17.521
2021-09-28,1.1678,130.17,25.517,7.436,0.8595,359.39,4.6176,10.1933,1.084,10.102,1.6115,1.4776,9.0882,1385.41,1.6781,1.5846,17.6299
2021-09-27,1.1698,129.74,25.443,7.436,0.8542,358.13,4.5955,10.1738,1.085,10.0655,1.6129,1.4812,9.1054,1382.04,1.6711,1.584,17.6179
2021-09-24,1.1719,129.49,25.408,7.4362,0.85703,356.99,4.6047,10.138,1.083,10.089,1.6165,1.4895,9.124,1382.54,1.6687,1.5865,17.5453
2021-09-23,1.1715,128.88,25.352,7.4362,0.85495,356.15,4.6077,10.1398,1.0831,10.086,1.611,1.485,9.1205,1374.73,1.6622,1.5798,17.126
2021-09-22,1.1729,128.5,25.38,7.4361,0.86,355.28,4.6325,10.1758,1.082,10.1268,1.6178,1.4997,9.1333,1387.87,1.6696,1.5855,17.3368
2021-09-21,1.1738,128.34,25.4,7.436,0.85855,354.63,4.6261,10.1763,1.0845,10.1828,1.62,1.4995,9.1389,1388.85,1.6707,1.5866,17.4427
2021-09-20,1.1711,128.18,25.432,7.4359,0.85705,353.97,4.5997,10.2173,1.0883,10.243,1.6201,1.5056,9.1188,1393.32,1.6694,1.5839,17.3301
2021-09-17,1.178,129.61,25.296,7.436,0.85363,351.49,4.5804,10.1553,1.0931,10.1208,1.6111,1.4913,9.1691,1386.26,1.6658,1.5851,17.1891
2021-09-16,1.1763,128.67,25.281,7.436,0.85025,350.19,4.5763,10.1518,1.0886,10.1293,1.6077,1.4863,9.1575,1380.44,1.6548,1.5805,17.0544
2021-09-15,1.1824,129.11,25.318,7.4361,0.8551,348.86,4.5501,10.136,1.0845,10.1418,1.6153,1.5004,9.2021,1380.77,1.6666,1.586,16.8973
2021-09-14,1.1814,130.08,25.389,7.4361,0.8526,350.05,4.5542,10.1453,1.0887,10.1745,1.6114,1.4951,9.1899,1382.66,1.6625,1.587,16.8097
2021-09-13,1.178,129.62,25.348,7.4362,0.8512,349.58,4.5518,10.1853,1.0873,10.1885,1.6015,1.4931,9.1641,1383.74,1.6575,1.5821,16.7103
2021-09-10,1.1841,130.03,25.288,7.4362,0.8526,349.88,4.5417,10.1843,1.0854,10.2028,1.5986,1.4919,9.2086,1380.55,1.6554,1.5847,16.6627
2021-09-09,1.1838,130.1,25.398,7.4362,0.85555,350.88,4.5335,10.1863,1.0861,10.2648,1.6035,1.5002,9.2072,1382.73,1.6617,1.5901,16.7458
2021-09-08,1.1827,130.31,25.394,7.436,0.85873,350.14,4.5178,10.174,1.0888,10.265,1.6027,1.4982,9.1971,1377.95,1.6633,1.5909,16.8839
2021-09-07,1.186,130.51,25.423,7.4362,0.86115,348.59,4.518,10.1515,1.0853,10.299,1.6044,1.4936,9.2197,1380.15,1.6667,1.5956,16.9774
2021-09-06,1.1864,130.34,25.401,7.436,0.8571,347.03,4.5208,10.1658,1.0869,10.2728,1.5952,1.4883,9.2226,1372.45,1.6612,1.5926,16.9075
2021-09-03,1.1872,130.54,25.422,7.4361,0.8584,348.4,4.5088,10.1708,1.0863,10.2738,1.5961,1.4879,9.2285,1374.06,1.6654,1.5941,17.0285
2021-09-02,1.1846,130.31,25.382,7.436,0.85915,347.85,4.5069,10.1939,1.0848,10.2938,1.6038,1.4944,9.2075,1372.66,1.6702,1.5921,16.9882
2021-09-01,1.1817,130.35,25.406,7.4361,0.85863,348.03,4.5078,10.1961,1.0845,10.2633,1.6088,1.4879,9.1907,1369.25,1.6776,1.5916,17.0532
2021-08-31,1.1834,129.95,25.523,7.436,0.85875,348.8,4.5296,10.1625,1.0799,10.26,1.6156,1.4896,9.2086,1370.03,1.676,1.5897,17.2282
2021-08-30,1.1801,129.66,25.566,7.4361,0.85748,348.3,4.5678,10.1813,1.0798,10.2395,1.6167,1.4867,9.1891,1375.03,1.6844,1.5881,17.2578
2021-08-27,1.1761,129.59,25.563,7.4363,0.85703,350.87,4.5827,10.2345,1.0796,10.3575,1.622,1.4914,9.1619,1375.78,1.6927,1.5888,17.5356
2021-08-26,1.1767,129.6,25.546,7.4366,0.85718,349.18,4.5779,10.2413,1.0789,10.3615,1.6206,1.4838,9.1625,1373.36,1.6882,1.592,17.542
2021-08-25,1.1736,129.0,25.531,7.4366,0.8559,348.76,4.5779,10.2248,1.0739,10.3863,1.6191,1.4827,9.1357,1370.17,1.69,1.5901,17.5801
2021-08-24,1.174,128.74,25.533,7.437,0.85578,349.69,4.5792,10.209,1.0711,10.4003,1.6203,1.4822,9.1448,1369.0,1.6893,1.5918,17.6902
2021-08-23,1.1718,129.02,25.514,7.4369,0.85635,350.13,4.5868,10.2573,1.0744,10.487,1.6311,1.4911,9.1313,1372.54,1.7063,1.5924,17.8218
2021-08-20,1.1671,127.97,25.559,7.4368,0.8575,350.92,4.5895,10.3263,1.0711,10.6,1.6373,1.5069,9.0924,1380.66,1.7108,1.5907,17.875
2021-08-19,1.1696,128.21,25.501,7.4369,0.85523,350.98,4.5832,10.2798,1.0723,10.545,1.6319,1.4919,9.1121,1375.34,1.7101,1.5942,17.7504
2021-08-18,1.1723,128.67,25.447,7.4368,0.85183,350.52,4.5634,10.2233,1.0726,10.422,1.617,1.4793,9.1299,1371.95,1.698,1.5942,17.4356
2021-08-17,1.1767,128.57,25.441,7.4365,0.85323,351.15,4.5605,10.1948,1.0713,10.3983,1.6138,1.4838,9.1704,1381.91,1.6983,1.5993,17.4416
2021-08-16,1.1772,128.75,25.427,7.4367,0.84873,351.89,4.5653,10.2008,1.0758,10.4048,1.6059,1.4782,9.1641,1374.09,1.6754,1.5967,17.3852
2021-08-13,1.1765,129.64,25.386,7.437,0.85093,353.03,4.574,10.1993,1.0829,10.3753,1.6006,1.4724,9.1573,1369.96,1.6776,1.5967,17.4561
2021-08-12,1.1739,129.61,25.393,7.4371,0.84743,353.25,4.5876,10.1883,1.0824,10.3755,1.5963,1.4694,9.1336,1365.19,1.6716,1.5933,17.278
2021-08-11,1.1718,129.68,25.405,7.4373,0.84698,354.84,4.5858,10.2305,1.0818,10.4548,1.5958,1.4677,9.1187,1357.41,1.6704,1.5924,17.3326
2021-08-10,1.1722,129.48,25.382,7.4373,0.84568,352.86,4.5755,10.2145,1.0813,10.468,1.5965,1.4729,9.1228,1349.76,1.6758,1.592,17.3605
2021-08-09,1.1761,129.5,25.391,7.437,0.84745,353.87,4.5645,10.2175,1.0786,10.4885,1.6002,1.4747,9.1521,1345.82,1.6763,1.5943,17.2075
2021-08-06,1.1807,129.64,25.413,7.4371,0.8484,352.72,4.5563,10.1683,1.0724,10.423,1.5968,1.4763,9.1827,1349.15,1.6737,1.5952,17.0983
2021-08-05,1.185,129.79,25.415,7.4366,0.8506,353.95,4.548,10.1983,1.0733,10.441,1.599,1.4817,9.216,1353.34,1.6759,1.5996,17.0232
2021-08-04,1.1861,129.31,25.44,7.4367,0.85153,354.24,4.5438,10.197,1.0729,10.455,1.6002,1.488,9.2236,1355.44,1.6784,1.6,16.9211
2021-08-03,1.1885,129.7,25.49,7.4376,0.85355,354.59,4.5562,10.2045,1.0735,10.4343,1.6086,1.4874,9.2428,1364.59,1.6953,1.6056,17.1001
2021-08-02,1.1886,130.17,25.476,7.4381,0.85568,356.01,4.5562,10.191,1.0761,10.4515,1.6141,1.4816,9.2398,1367.67,1.7041,1.6069,17.0993
2021-07-30,1.1891,130.39,25.501,7.4379,0.8514,357.2,4.5636,10.1868,1.0771,10.4405,1.6133,1.4791,9.2451,1368.74,1.699,1.609,17.3283
2021-07-29,1.1873,130.41,25.506,7.4376,0.8508,358.08,4.5782,10.1675,1.0788,10.3993,1.6062,1.4808,9.2272,1360.07,1.6986,1.6072,17.3117
2021-07-28,1.1807,129.97,25.625,7.4373,0.85095,359.72,4.5965,10.1963,1.0802,10.4828,1.6081,1.484,9.188,1362.99,1.7013,1.6057,17.4792
2021-07-27,1.181,129.98,25.685,7.4371,0.85503,359.43,4.5906,10.165,1.0806,10.4423,1.6029,1.4839,9.1915,1360.75,1.6956,1.6059,17.5332
2021-07-26,1.1787,130.05,25.629,7.4372,0.85468,361.65,4.5888,10.205,1.0826,10.427,1.601,1.4804,9.1656,1360.69,1.6889,1.6032,17.4846
2021-07-23,1.1767,130.11,25.65,7.4382,0.85543,359.13,4.5691,10.2105,1.0838,10.4065,1.5944,1.4788,9.142,1354.19,1.6846,1.5997,17.3882
2021-07-22,1.1775,129.83,25.639,7.4382,0.85563,357.87,4.5661,10.2245,1.0829,10.3795,1.5959,1.4779,9.1506,1352.59,1.6906,1.602,17.1449
2021-07-21,1.1772,129.63,25.695,7.4385,0.86363,360.2,4.5987,10.2448,1.0848,10.5808,1.6089,1.4932,9.1518,1359.56,1.7004,1.6104,17.2811
2021-07-20,1.1775,129.03,25.642,7.4381,0.86545,359.45,4.5954,10.2535,1.0838,10.617,1.6082,1.5023,9.1529,1352.39,1.7049,1.6106,17.1349
2021-07-19,1.1766,128.96,25.605,7.4377,0.85913,359.48,4.5885,10.2533,1.084,10.538,1.6043,1.5028,9.1419,1357.53,1.6986,1.6045,17.0741
2021-07-16,1.1802,130.03,25.538,7.4381,0.85298,359.73,4.5867,10.2428,1.0853,10.3878,1.5907,1.4856,9.1684,1347.94,1.6836,1.5993,16.984
2021-07-15,1.1809,129.93,25.587,7.4375,0.85188,359.45,4.5748,10.2335,1.0828,10.3803,1.5876,1.4808,9.1726,1350.13,1.6888,1.5995,17.2028
2021-07-14,1.1812,130.3,25.646,7.4376,0.85158,358.08,4.5736,10.205,1.084,10.332,1.5817,1.4732,9.1742,1355.24,1.6819,1.599,17.2975
2021-07-13,1.1844,130.55,25.644,7.438,0.85518,356.67,4.5687,10.1818,1.0857,10.3085,1.584,1.4782,9.197,1356.76,1.6981,1.6014,17.2735
2021-07-12,1.1852,130.55,25.723,7.4375,0.8557,355.38,4.5542,10.2008,1.0852,10.328,1.5888,1.4813,9.2052,1361.95,1.7019,1.6027,17.1471
2021-07-09,1.1858,130.46,25.791,7.4367,0.85758,355.1,4.5497,10.1853,1.0852,10.3355,1.5868,1.4817,9.2117,1358.2,1.6982,1.6029,16.8759
2021-07-08,1.1838,129.91,25.894,7.4366,0.86133,358.57,4.5504,10.1908,1.0851,10.4138,1.5957,1.4893,9.1967,1361.34,1.7048,1.602,17.0554
2021-07-07,1.1831,130.86,25.688,7.4361,0.855,355.57,4.5192,10.1813,1.0917,10.2475,1.5711,1.4708,9.19,1344.89,1.676,1.5924,16.8666
2021-07-06,1.1838,130.99,25.61,7.4361,0.8545,353.4,4.4941,10.149,1.093,10.215,1.5633,1.464,9.1942,1341.67,1.6703,1.592,16.8278
2021-07-05,1.1866,131.58,25.586,7.436,0.85665,351.53,4.5059,10.1435,1.0935,10.1778,1.576,1.4669,9.2182,1341.22,1.6901,1.596,16.8813
2021-07-02,1.1823,131.74,25.606,7.436,0.86003,352.1,4.5264,10.1583,1.0945,10.2375,1.5836,1.4677,9.1838,1343.49,1.6988,1.5969,17.0787
2021-07-01,1.1884,132.42,25.507,7.436,0.86033,351.86,4.5164,10.1738,1.0985,10.2105,1.5836,1.4698,9.2273,1345.86,1.6965,1.5989,16.9744
2021-06-30,1.1884,131.43,25.488,7.4362,0.85805,351.68,4.5201,10.111,1.098,10.1717,1.5853,1.4722,9.2293,1341.41,1.7026,1.5976,17.0114
2021-06-29,1.1888,131.54,25.477,7.4363,0.85948,351.11,4.5193,10.151,1.0965,10.1893,1.5811,1.4706,9.2297,1341.25,1.7,1.5985,17.052
2021-06-28,1.191,132.13,25.499,7.4369,0.8571,351.98,4.507,10.1268,1.0969,10.1763,1.5753,1.4687,9.2459,1347.92,1.6926,1.6014,16.9846
2021-06-25,1.195,132.27,25.487,7.4363,0.8595,351.88,4.5132,10.1103,1.0956,10.136,1.5726,1.4696,9.2751,1346.35,1.6881,1.6035,16.8359
2021-06-24,1.1936,132.2,25.423,7.4362,0.85883,350.52,4.5245,10.1133,1.0967,10.174,1.5756,1.4678,9.2675,1351.07,1.6903,1.6039,17.0028
2021-06-23,1.1951,132.44,25.408,7.4362,0.85435,349.34,4.5227,10.1288,1.0963,10.1725,1.5762,1.4667,9.2807,1357.96,1.6945,1.6064,16.9387
2021-06-22,1.1894,131.5,25.533,7.436,0.8556,355.16,4.5328,10.157,1.0943,10.2198,1.5818,1.4726,9.2365,1350.72,1.7011,1.6009,17.0431
2021-06-21,1.1891,130.91,25.569,7.4364,0.8567,354.11,4.5329,10.2163,1.0954,10.2673,1.5821,1.4758,9.2326,1349.19,1.7057,1.5989,16.9453
2021-06-18,1.1898,131.12,25.519,7.4364,0.85785,355.41,4.5492,10.233,1.0941,10.2868,1.5832,1.4721,9.2379,1347.13,1.7069,1.5978,16.8223
2021-06-17,1.1937,132.09,25.51,7.4369,0.85525,354.3,4.5375,10.1905,1.0925,10.1973,1.5763,1.4718,9.2694,1354.06,1.7025,1.6,16.8057
2021-06-16,1.2124,133.19,25.472,7.4366,0.8583,351.67,4.5166,10.1283,1.0896,10.1208,1.5719,1.4764,9.4107,1356.23,1.695,1.6073,16.6604
2021-06-15,1.2108,133.28,25.45,7.4362,0.8615,352.08,4.5235,10.0858,1.0899,10.0823,1.5742,1.4758,9.3991,1354.1,1.6987,1.6063,16.68
2021-06-14,1.2112,132.95,25.422,7.4361,0.85898,351.14,4.5152,10.0944,1.0889,10.0828,1.5696,1.4737,9.4008,1355.07,1.6959,1.607,16.7159
2021-06-11,1.2125,132.88,25.335,7.4361,0.8571,346.24,4.4695,10.0643,1.0883,10.0828,1.5687,1.4687,9.4089,1351.09,1.6931,1.606,16.4782
2021-06-10,1.2174,133.35,25.391,7.4364,0.86293,346.14,4.4818,10.0715,1.0909,10.1118,1.5731,1.4739,9.4467,1358.76,1.6932,1.6129,16.6091
2021-06-09,1.2195,133.38,25.377,7.4366,0.86053,347.19,4.456,10.0595,1.0913,10.0518,1.5731,1.4729,9.4615,1359.9,1.6925,1.6133,16.5303
2021-06-08,1.2182,133.28,25.394,7.4364,0.861,347.86,4.4698,10.0755,1.0914,10.048,1.5718,1.4706,9.4526,1358.73,1.6885,1.612,16.4593
2021-06-07,1.2162,132.98,25.4,7.4369,0.85825,345.91,4.4662,10.0552,1.0934,10.0483,1.5678,1.4681,9.4355,1351.23,1.6832,1.6093,16.3923
2021-06-04,1.2117,133.39,25.451,7.4368,0.8569,346.56,4.4703,10.105,1.0951,10.156,1.5804,1.468,9.4,1352.93,1.6936,1.6094,16.5424
2021-06-03,1.2187,133.81,25.448,7.4365,0.85955,345.82,4.452,10.1145,1.0961,10.1501,1.5792,1.471,9.4551,1357.75,1.6915,1.6141,16.5218
2021-06-02,1.2186,133.72,25.465,7.4365,0.86125,346.06,4.4653,10.0898,1.0982,10.1393,1.5756,1.4705,9.4555,1356.11,1.6843,1.6129,16.7269
2021-06-01,1.2225,134.05,25.462,7.4366,0.86285,346.46,4.4661,10.0955,1.0986,10.1113,1.5793,1.4708,9.4853,1355.39,1.6837,1.6169,16.8285
2021-05-31,1.2201,133.79,25.454,7.4365,0.86013,347.61,4.4856,10.121,1.0982,10.2183,1.5775,1.4727,9.469,1352.04,1.6799,1.613,16.7974
2021-05-28,1.2142,133.65,25.451,7.4366,0.85765,347.85,4.4865,10.125,1.096,10.179,1.5796,1.4711,9.4246,1355.86,1.6811,1.6102,16.7945
2021-05-27,1.2198,133.42,25.439,7.4363,0.86068,348.54,4.4837,10.1298,1.0967,10.1953,1.5753,1.4746,9.468,1362.64,1.672,1.6146,16.7647
2021-05-26,1.2229,133.16,25.451,7.436,0.8633,350.56,4.4971,10.1503,1.0958,10.178,1.5732,1.4784,9.4922,1366.0,1.6737,1.6189,16.9282
2021-05-25,1.2264,133.49,25.447,7.436,0.86573,348.86,4.4839,10.1338,1.0977,10.1965,1.5785,1.4758,9.5197,1375.57,1.6918,1.6255,16.9591
2021-05-24,1.2212,132.97,25.424,7.4364,0.86408,347.47,4.485,10.167,1.0957,10.209,1.5804,1.4731,9.4833,1375.43,1.6997,1.6236,17.0622
2021-05-21,1.2188,132.61,25.452,7.4362,0.8587,349.11,4.4892,10.122,1.0951,10.142,1.5698,1.468,9.4639,1373.05,1.6914,1.6218,16.988
2021-05-20,1.2203,132.95,25.519,7.4364,0.864,350.6,4.5153,10.1813,1.0991,10.1775,1.5736,1.4778,9.4726,1379.9,1.6986,1.6261,17.1639
2021-05-19,1.2212,133.3,25.445,7.436,0.86233,350.85,4.5188,10.1633,1.1008,10.1058,1.5765,1.4747,9.4819,1379.9,1.6981,1.6265,17.1447
2021-05-18,1.2222,133.09,25.427,7.4363,0.85998,350.5,4.5243,10.1363,1.0963,10.0125,1.5652,1.4693,9.4912,1378.11,1.6821,1.6245,17.0837
2021-05-17,1.2143,132.6,25.498,7.4363,0.86215,352.9,4.5428,10.1552,1.095,10.0665,1.5683,1.472,9.4318,1382.18,1.6879,1.623,17.2064
2021-05-14,1.2123,132.49,25.492,7.4362,0.86083,355.52,4.5218,10.1265,1.0952,10.0074,1.5634,1.47,9.4151,1368.07,1.6771,1.6161,17.0722
2021-05-13,1.2081,132.37,25.575,7.4365,0.86063,357.13,4.5467,10.172,1.096,10.127,1.5673,1.4665,9.3841,1368.03,1.6885,1.612,17.1055
2021-05-12,1.2118,131.82,25.522,7.436,0.85798,357.4,4.5438,10.106,1.0966,10.0263,1.5526,1.4643,9.4115,1362.98,1.6753,1.6103,16.9354
2021-05-11,1.217,132.12,25.571,7.436,0.86013,358.34,4.5522,10.113,1.0976,10.032,1.5509,1.4729,9.4527,1361.23,1.6718,1.6125,16.9847
2021-05-10,1.2169,132.31,25.591,7.4361,0.86195,357.26,4.5631,10.1235,1.0939,10.0008,1.5433,1.4743,9.4504,1353.14,1.6673,1.611,17.0843
2021-05-07,1.2059,131.76,25.682,7.4361,0.8681,358.01,4.5754,10.1263,1.0963,10.0125,1.5523,1.4689,9.3661,1350.52,1.673,1.6061,17.1863
2021-05-06,1.206,131.69,25.847,7.436,0.86708,358.18,4.5868,10.194,1.0953,10.0558,1.5547,1.4764,9.3685,1352.78,1.6715,1.6096,17.2081
2021-05-05,1.2005,131.2,25.825,7.436,0.86274,359.65,4.5778,10.1945,1.0965,9.9848,1.551,1.4731,9.3267,1350.98,1.6683,1.6035,17.3013
2021-05-04,1.2021,131.26,25.841,7.4361,0.8677,360.31,4.5584,10.1673,1.098,10.0123,1.5608,1.4836,9.3374,1353.56,1.6887,1.6073,17.4433
2021-05-03,1.2044,131.9,25.773,7.4365,0.86838,359.94,4.5518,10.1803,1.1016,10.016,1.5573,1.4807,9.3554,1351.95,1.6786,1.6044,17.3953
2021-04-30,1.2082,131.62,25.883,7.436,0.86863,359.86,4.5635,10.164,1.0998,9.9533,1.5581,1.4834,9.3816,1346.24,1.6738,1.6045,17.3875
2021-04-29,1.2129,132.2,25.817,7.436,0.8691,360.39,4.5654,10.1123,1.102,9.9145,1.5554,1.4902,9.4156,1343.39,1.6703,1.6076,17.2752
2021-04-28,1.207,131.47,25.96,7.436,0.86988,361.75,4.5859,10.111,1.1044,9.9795,1.5576,1.4955,9.3696,1344.95,1.6711,1.601,17.3156
2021-04-27,1.2088,130.88,25.895,7.436,0.86895,362.77,4.5644,10.1403,1.1038,10.0073,1.5533,1.4985,9.3825,1343.47,1.6724,1.6024,17.3383
2021-04-26,1.2085,130.54,25.807,7.4362,0.86975,363.3,4.5571,10.1308,1.1067,10.0358,1.5518,1.503,9.3777,1343.56,1.6727,1.6027,17.2441
2021-04-23,1.2066,129.98,25.847,7.4361,0.86905,363.47,4.5623,10.1405,1.1038,10.043,1.559,1.5062,9.3653,1347.03,1.6802,1.601,17.2068
2021-04-22,1.2046,130.3,25.86,7.4366,0.86855,363.52,4.5567,10.1237,1.1035,10.0475,1.5581,1.5067,9.3474,1346.21,1.6789,1.6001,17.2348
2021-04-21,1.2007,129.8,25.893,7.4364,0.8625,362.3,4.5561,10.1513,1.1026,10.0423,1.5554,1.5137,9.3209,1344.21,1.6726,1.5971,17.145
2021-04-20,1.2051,130.64,25.903,7.4365,0.86295,361.11,4.5525,10.1288,1.1029,9.9965,1.5492,1.5089,9.355,1342.91,1.6735,1.6009,17.2287
2021-04-19,1.2035,130.09,25.903,7.4364,0.86355,360.23,4.5473,10.0985,1.0998,9.9733,1.5491,1.5038,9.3475,1340.89,1.675,1.6014,17.1398
2021-04-16,1.1986,130.37,25.927,7.4368,0.86793,361.1,4.5509,10.1055,1.1011,10.018,1.5459,1.4986,9.3152,1335.7,1.6725,1.598,17.0967
2021-04-15,1.197,130.14,25.942,7.4372,0.86753,358.93,4.5554,10.1298,1.1046,10.0433,1.5448,1.4955,9.2984,1335.3,1.6716,1.5974,17.0453
2021-04-14,1.1964,130.33,25.929,7.4372,0.86918,358.61,4.5537,10.1433,1.1033,10.0745,1.5561,1.5026,9.2915,1333.87,1.6821,1.5998,17.2989
2021-04-13,1.1896,130.23,26.016,7.4374,0.86698,359.44,4.5668,10.211,1.1001,10.1675,1.5652,1.5006,9.2477,1337.32,1.6946,1.5981,17.4228
2021-04-12,1.1904,130.2,26.031,7.4369,0.86518,356.43,4.5246,10.1975,1.0998,10.094,1.5613,1.4931,9.2564,1338.46,1.6914,1.5964,17.3878
2021-04-09,1.1888,130.42,25.945,7.4372,0.86658,357.97,4.5392,10.1725,1.101,10.113,1.5579,1.495,9.247,1331.28,1.686,1.5941,17.31
2021-04-08,1.1873,129.71,25.875,7.4377,0.8629,358.65,4.5513,10.2073,1.1021,10.078,1.5539,1.4947,9.2356,1324.91,1.6855,1.5916,17.2677
2021-04-07,1.1884,130.56,25.919,7.4365,0.86065,359.68,4.5756,10.236,1.1044,10.0535,1.5581,1.4982,9.2527,1328.05,1.6907,1.5917,17.2803
2021-04-06,1.1812,130.27,26.051,7.4379,0.85358,360.31,4.5914,10.261,1.107,10.0768,1.5482,1.484,9.186,1323.16,1.6814,1.584,17.1399
2021-04-01,1.1746,130.03,26.085,7.4379,0.85195,361.84,4.6089,10.2753,1.1099,10.0408,1.55,1.4787,9.1346,1328.36,1.6806,1.5801,17.2074
2021-03-31,1.1725,129.91,26.143,7.4373,0.85209,363.27,4.6508,10.2383,1.107,9.9955,1.5412,1.4782,9.1153,1324.19,1.6769,1.5768,17.3484
2021-03-30,1.1741,129.48,26.122,7.4369,0.85378,363.3,4.6582,10.2473,1.1057,10.0613,1.5419,1.4814,9.1283,1331.35,1.6794,1.5815,17.5396
2021-03-29,1.1784,129.19,26.079,7.436,0.8512,362.32,4.6457,10.2205,1.1075,10.0738,1.5398,1.4833,9.1618,1334.49,1.6805,1.586,17.6924
2021-03-26,1.1782,129.34,26.081,7.4361,0.85503,363.58,4.6493,10.1905,1.109,10.1258,1.5459,1.4814,9.154,1332.17,1.6863,1.5865,17.6845
2021-03-25,1.1802,128.75,26.233,7.436,0.86068,364.78,4.6399,10.1935,1.1045,10.1653,1.5548,1.4849,9.17,1340.88,1.6948,1.5899,17.6852
2021-03-24,1.1825,128.6,26.206,7.436,0.8625,364.93,4.628,10.1635,1.1068,10.1563,1.5532,1.4884,9.1863,1338.12,1.6963,1.5917,17.5248
2021-03-23,1.1883,128.99,26.198,7.436,0.86198,366.51,4.6191,10.1813,1.1066,10.1783,1.5491,1.4938,9.229,1342.48,1.6918,1.5955,17.5818
2021-03-22,1.1926,129.77,26.075,7.436,0.86233,366.9,4.6017,10.158,1.1023,10.1393,1.54,1.4903,9.2614,1344.78,1.6617,1.5992,17.5657
2021-03-19,1.1891,129.54,26.127,7.4364,0.85763,367.94,4.62,10.1743,1.1066,10.2018,1.5365,1.4877,9.2352,1344.69,1.6598,1.597,17.5051
2021-03-18,1.1912,130.08,26.17,7.436,0.85575,368.18,4.6253,10.157,1.1069,10.1058,1.5347,1.4824,9.2493,1343.25,1.6567,1.6013,17.6202
2021-03-17,1.1907,130.02,26.159,7.436,0.85668,367.74,4.6136,10.1355,1.1047,10.1213,1.5427,1.4852,9.2476,1346.65,1.6618,1.6036,17.718
2021-03-16,1.1926,129.88,26.197,7.436,0.85945,367.3,4.5933,10.1388,1.1033,10.1028,1.539,1.4867,9.2626,1347.36,1.6578,1.6049,17.7067
2021-03-15,1.192,130.17,26.193,7.4362,0.8567,367.63,4.5914,10.185,1.1084,10.0988,1.5419,1.4874,9.2553,1351.97,1.6588,1.604,17.7316
2021-03-12,1.1933,130.14,26.15,7.4366,0.85835,366.18,4.5867,10.1388,1.1094,10.0863,1.5394,1.4975,9.2642,1354.93,1.6633,1.6053,17.8505
2021-03-11,1.1969,129.82,26.154,7.4366,0.8567,365.88,4.576,10.1295,1.1066,10.091,1.5384,1.5051,9.287,1353.09,1.6546,1.6032,17.8077
2021-03-10,1.1892,129.12,26.226,7.4366,0.85655,367.48,4.5752,10.1305,1.1069,10.0813,1.543,1.5041,9.2307,1357.05,1.659,1.6019,18.174
2021-03-09,1.1894,129.5,26.288,7.4366,0.85704,366.83,4.5843,10.136,1.1071,10.0838,1.544,1.499,9.2325,1353.91,1.6607,1.6011,18.3128
